Species,sample_start_date,sample_end_date,value,sample_location_info,sample_lat_DD,sample_long_DD
Anopheles quadrimaculatus,9/24/12,9/25/12,13,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,9/24/12,9/25/12,10,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,9/24/12,9/25/12,8,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,9/24/12,9/25/12,2,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,9/24/12,9/25/12,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/24/12,9/25/12,2,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,9/24/12,9/25/12,1,Lloyd Park,27.489937,-82.533814
Anopheles quadrimaculatus,9/25/12,9/26/12,9,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,9/25/12,9/26/12,1,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,9/25/12,9/26/12,2,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,9/26/12,9/27/12,4,Church,27.600978,-82.529357
Anopheles quadrimaculatus,9/26/12,9/27/12,12,French,27.603067,-82.535717
Anopheles quadrimaculatus,9/27/12,9/28/12,3,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,9/27/12,9/28/12,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/28/12,9/29/12,10,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,9/28/12,9/29/12,127,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,9/28/12,9/29/12,11,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,9/28/12,9/29/12,5,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/1/12,10/2/12,13,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/1/12,10/2/12,7,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/1/12,10/2/12,36,Port,27.640483,-82.552667
Anopheles quadrimaculatus,10/1/12,10/2/12,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,10/1/12,10/2/12,4,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/1/12,10/2/12,2,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,10/1/12,10/2/12,6,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,10/1/12,10/2/12,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,10/1/12,10/2/12,12,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,10/2/12,10/3/12,5,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,10/2/12,10/3/12,27,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/2/12,10/3/12,6,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,10/8/12,10/9/12,23,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/8/12,10/9/12,6,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/8/12,10/9/12,2,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,10/8/12,10/9/12,2,Orbans,27.50312,-82.65739
Anopheles quadrimaculatus,10/8/12,10/9/12,1,St Stephens,27.499288,-82.600544
Anopheles quadrimaculatus,10/8/12,10/9/12,4,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,10/8/12,10/9/12,9,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,10/8/12,10/9/12,12,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,10/8/12,10/9/12,12,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/8/12,10/9/12,3,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,10/8/12,10/9/12,25,South 675,27.40779,-82.304
Anopheles quadrimaculatus,10/8/12,10/9/12,20,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/8/12,10/9/12,9,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/8/12,10/9/12,2,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,10/8/12,10/9/12,6,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,10/8/12,10/9/12,19,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/9/12,10/10/12,43,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/9/12,10/10/12,24,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/9/12,10/10/12,3,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/9/12,10/10/12,19,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/9/12,10/10/12,7,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/9/12,10/10/12,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/10/12,10/11/12,16,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/10/12,10/11/12,7,Race Track,27.474551,-82.324001
Anopheles quadrimaculatus,10/10/12,10/11/12,4,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/10/12,10/11/12,53,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/10/12,10/11/12,3,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/11/12,10/12/12,3,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/11/12,10/12/12,13,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/11/12,10/12/12,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/11/12,10/12/12,60,Port,27.640483,-82.552667
Anopheles quadrimaculatus,10/11/12,10/12/12,5,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/11/12,10/12/12,6,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/15/12,10/16/12,1,St Stephens,27.499288,-82.600544
Anopheles quadrimaculatus,10/15/12,10/16/12,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,10/15/12,10/16/12,7,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,10/15/12,10/16/12,7,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,10/15/12,10/16/12,6,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,10/15/12,10/16/12,5,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,10/15/12,10/16/12,14,Apple,27.41218,-82.28757
Anopheles quadrimaculatus,10/15/12,10/16/12,12,Race Track,27.474551,-82.324001
Anopheles quadrimaculatus,10/15/12,10/16/12,9,Bear Bay Rd.,27.47078,-82.16993
Anopheles quadrimaculatus,10/15/12,10/16/12,59,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,10/15/12,10/16/12,2,Lloyd Park,27.489937,-82.533814
Anopheles quadrimaculatus,10/15/12,10/16/12,11,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,10/16/12,10/17/12,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/16/12,10/17/12,22,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/17/12,10/18/12,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/17/12,10/18/12,4,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/17/12,10/18/12,11,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/17/12,10/18/12,12,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,10/18/12,10/19/12,8,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/18/12,10/19/12,25,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/22/12,10/23/12,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/22/12,10/23/12,36,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/22/12,10/23/12,1,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/22/12,10/23/12,18,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,10/22/12,10/23/12,12,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,10/22/12,10/23/12,4,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,10/22/12,10/23/12,35,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,10/22/12,10/23/12,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,10/22/12,10/23/12,7,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/22/12,10/23/12,10,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,10/22/12,10/23/12,1,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,10/22/12,10/23/12,1,Gopher Hill,27.40805,-82.260329
Anopheles quadrimaculatus,10/22/12,10/23/12,18,Singletary Rd,27.34712,-82.243525
Anopheles quadrimaculatus,10/22/12,10/23/12,1,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,10/22/12,10/23/12,6,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/22/12,10/23/12,1,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,10/22/12,10/23/12,4,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/22/12,10/23/12,15,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,10/22/12,10/23/12,1,Lloyd Park,27.489937,-82.533814
Anopheles quadrimaculatus,10/22/12,10/23/12,13,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/23/12,10/24/12,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/23/12,10/24/12,4,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/23/12,10/24/12,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/23/12,10/24/12,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/24/12,10/25/12,10,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/24/12,10/25/12,5,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/24/12,10/25/12,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/29/12,10/30/12,3,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/29/12,10/30/12,2,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,10/29/12,10/30/12,3,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,10/29/12,10/30/12,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/29/12,10/30/12,1,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,10/29/12,10/30/12,1,South 675,27.40779,-82.304
Anopheles quadrimaculatus,10/29/12,10/30/12,2,Singletary Rd,27.34712,-82.243525
Anopheles quadrimaculatus,10/29/12,10/30/12,4,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,10/29/12,10/30/12,6,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,10/29/12,10/30/12,4,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/29/12,10/30/12,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/29/12,10/30/12,1,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,10/29/12,10/30/12,2,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,10/29/12,10/30/12,1,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,10/30/12,10/31/12,16,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/30/12,10/31/12,3,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/30/12,10/31/12,5,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/30/12,10/31/12,6,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/30/12,10/31/12,11,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/30/12,10/31/12,1,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/30/12,10/31/12,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/31/12,11/1/12,4,Church,27.600978,-82.529357
Anopheles quadrimaculatus,10/31/12,11/1/12,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/31/12,11/1/12,6,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/31/12,11/1/12,24,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/31/12,11/1/12,1,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/31/12,11/1/12,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/1/12,11/2/12,28,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/1/12,11/2/12,8,Church,27.600978,-82.529357
Anopheles quadrimaculatus,11/1/12,11/2/12,4,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/1/12,11/2/12,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/1/12,11/2/12,30,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/1/12,11/2/12,45,Port,27.640483,-82.552667
Anopheles quadrimaculatus,11/1/12,11/2/12,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,11/1/12,11/2/12,12,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/1/12,11/2/12,2,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,11/1/12,11/2/12,1,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,11/1/12,11/2/12,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/5/12,11/6/12,8,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/5/12,11/6/12,18,Church,27.600978,-82.529357
Anopheles quadrimaculatus,11/5/12,11/6/12,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/5/12,11/6/12,3,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/5/12,11/6/12,18,Port,27.640483,-82.552667
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,11/5/12,11/6/12,2,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,11/5/12,11/6/12,14,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,11/5/12,11/6/12,2,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Manatee HS,27.48887,-82.59214
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Fulwood,27.475085,-82.551283
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,11/5/12,11/6/12,3,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,11/5/12,11/6/12,11,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,11/5/12,11/6/12,3,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,11/5/12,11/6/12,25,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,11/5/12,11/6/12,15,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,11/5/12,11/6/12,3,South 675,27.40779,-82.304
Anopheles quadrimaculatus,11/5/12,11/6/12,4,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Bear Bay Rd.,27.47078,-82.16993
Anopheles quadrimaculatus,11/5/12,11/6/12,3,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,11/5/12,11/6/12,6,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,11/5/12,11/6/12,4,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,11/5/12,11/6/12,11,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,11/5/12,11/6/12,5,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,11/5/12,11/6/12,9,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,11/5/12,11/6/12,6,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,11/5/12,11/6/12,1,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,11/5/12,11/6/12,4,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,11/6/12,11/7/12,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,11/6/12,11/7/12,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/6/12,11/7/12,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/6/12,11/7/12,23,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/6/12,11/7/12,2,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,11/6/12,11/7/12,33,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/7/12,11/8/12,1,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/7/12,11/8/12,2,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/7/12,11/8/12,1,Port,27.640483,-82.552667
Anopheles quadrimaculatus,11/7/12,11/8/12,2,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,11/7/12,11/8/12,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,1/9/13,1/10/13,24,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,4/10/13,4/11/13,4,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,4/10/13,4/11/13,24,Port,27.640483,-82.552667
Anopheles quadrimaculatus,4/10/13,4/11/13,15,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,4/11/13,4/12/13,9,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,4/11/13,4/12/13,134,Port,27.640483,-82.552667
Anopheles quadrimaculatus,4/11/13,4/12/13,7,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,4/11/13,4/12/13,5,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,4/15/13,4/16/13,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,4/15/13,4/16/13,68,Port,27.640483,-82.552667
Anopheles quadrimaculatus,4/22/13,4/23/13,2,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,4/22/13,4/23/13,4,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,4/22/13,4/23/13,11,Singletary Rd,27.34712,-82.243525
Anopheles quadrimaculatus,4/22/13,4/23/13,6,Wauchula Rd.,27.426958,-82.133258
Anopheles quadrimaculatus,4/22/13,4/23/13,60,Bear Bay Rd.,27.47078,-82.16993
Anopheles quadrimaculatus,4/22/13,4/23/13,6,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,4/22/13,4/23/13,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,4/22/13,4/23/13,7,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,4/29/13,4/30/13,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,4/29/13,4/30/13,15,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,5/6/13,5/7/13,2,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Mossy Hammock,27.286571,-82.23038
Anopheles quadrimaculatus,5/6/13,5/7/13,2,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,5/6/13,5/7/13,13,Bear Bay Rd.,27.47078,-82.16993
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,5/6/13,5/7/13,4,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,5/6/13,5/7/13,41,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,5/6/13,5/7/13,1,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,5/7/13,5/8/13,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,5/9/13,5/10/13,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/13/13,5/14/13,11,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,5/13/13,5/14/13,4,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,5/13/13,5/14/13,1,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,5/13/13,5/14/13,1,Orbans,27.50312,-82.65739
Anopheles quadrimaculatus,5/13/13,5/14/13,31,Bolleteries Soccer field,27.447151,-82.62052
Anopheles quadrimaculatus,5/13/13,5/14/13,1,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,5/13/13,5/14/13,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,5/13/13,5/14/13,2,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,5/13/13,5/14/13,10,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,5/13/13,5/14/13,1,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,5/13/13,5/14/13,1,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,5/13/13,5/14/13,3,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,5/13/13,5/14/13,1,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,5/13/13,5/14/13,4,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,5/13/13,5/14/13,2,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,5/13/13,5/14/13,1,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,5/13/13,5/14/13,6,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,5/13/13,5/14/13,11,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,5/13/13,5/14/13,2,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,5/13/13,5/14/13,3,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,5/13/13,5/14/13,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,5/14/13,5/15/13,3,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,5/15/13,5/16/13,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,5/15/13,5/16/13,4,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/15/13,5/16/13,56,Port,27.640483,-82.552667
Anopheles quadrimaculatus,5/15/13,5/16/13,3,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,5/15/13,5/16/13,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/16/13,5/17/13,33,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,5/16/13,5/17/13,163,Port,27.640483,-82.552667
Anopheles quadrimaculatus,5/16/13,5/17/13,4,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,5/16/13,5/17/13,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/20/13,5/21/13,1,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,5/20/13,5/21/13,2,Orbans,27.50312,-82.65739
Anopheles quadrimaculatus,5/20/13,5/21/13,15,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,5/20/13,5/21/13,3,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,5/20/13,5/21/13,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,5/20/13,5/21/13,13,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,5/20/13,5/21/13,2,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,5/20/13,5/21/13,14,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,5/20/13,5/21/13,3,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,5/20/13,5/21/13,8,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,5/21/13,5/22/13,4,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,5/22/13,5/23/13,2,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,5/23/13,5/24/13,6,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/28/13,5/29/13,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,5/28/13,5/29/13,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,5/28/13,5/29/13,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,5/28/13,5/29/13,7,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,5/28/13,5/29/13,2,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,5/28/13,5/29/13,7,Soccer Field,27.426485,-82.376623
